"id","zeeid","zipcode","type"
"1067","1129","30545","POL"
"1068","1129","30546","POL"
"1069","1129","30559","POL"
"1070","1129","30560","POL"
"1071","1129","30571","POL"
"1072","1129","30572","POL"
"1073","1129","30582","POL"
"1074","1129","30597","POL"
"1075","1131","76101","POL"
"1076","1131","76102","POL"
"1077","1131","76106","POL"
"1078","1131","76108","POL"
"1079","1131","76113","POL"
"1080","1131","76114","POL"
"1081","1131","76122","POL"
"1082","1131","76127","POL"
"1083","1131","76130","POL"
"1084","1131","76150","POL"
"1085","1131","76164","POL"
"1086","1131","76166","POL"
"1087","1131","76190","POL"
"1088","1131","76191","POL"
"1089","1131","76192","POL"
"1090","1131","76193","POL"
"1091","1131","76195","POL"
"1092","1131","76197","POL"
"1093","1131","76198","POL"
"1094","1131","76199","POL"
"1095","1131","76052","POL"
"1096","1131","76071","POL"
"1097","1131","76131","POL"
"1098","1131","76179","POL"
"1099","1132","85224","POL"
"1100","1132","85236","POL"
"1101","1132","85246","POL"
"1102","1132","85296","POL"
"1103","1132","85299","POL"
"1104","1132","85225","POL"
"1105","1132","85233","POL"
"1106","1132","85244","POL"
"1107","1133","84003","POL"
"1108","1133","84020","POL"
"1109","1133","84043","POL"
"1110","1133","84094","POL"
"1111","1133","84065","POL"
"1112","1133","84070","POL"
"1113","1133","84091","POL"
"1114","1133","84095","POL"
"1115","1134","90254","POL"
"1116","1134","90277","POL"
"1117","1134","90278","POL"
"1118","1134","90291","POL"
"1119","1134","90292","POL"
"1120","1134","90293","POL"
"1121","1134","90294","POL"
"1122","1134","90295","POL"
"1123","1134","90296","POL"
"1124","1134","90045","POL"
"1125","1134","90083","POL"
"1126","1134","90094","POL"
"1127","1134","90245","POL"
"1128","1134","90266","POL"
"1129","1134","90267","POL"
"1130","1135","29054","POL"
"1131","1135","29073","POL"
"1132","1135","29071","POL"
"1133","1135","29072","POL"
"1134","1136","30002","POL"
"1135","1136","30058","POL"
"1136","1136","30074","POL"
"1137","1136","30079","POL"
"1138","1136","30083","POL"
"1139","1136","30086","POL"
"1140","1136","30088","POL"
"1141","1136","30021","POL"
"1142","1136","30033","POL"
"1143","1136","30341","POL"
"1144","1136","30345","POL"
"1145","1136","30366","POL"
"1146","1136","31145","POL"
"1147","1137","60504","POL"
"1148","1137","60510","POL"
"1149","1137","60564","POL"
"1150","1137","60565","POL"
"1151","1137","60567","POL"
"1152","1137","60569","POL"
"1153","1137","60572","POL"
"1154","1137","60598","POL"
"1155","1137","60599","POL"
"1156","1137","60502","POL"
"1157","1137","60540","POL"
"1158","1137","60563","POL"
"1159","1137","60566","POL"
"1160","1139","91708","POL"
"1161","1139","91709","POL"
"1162","1139","92880","POL"
"1163","1139","92878","POL"
"1164","1139","92879","POL"
"1165","1139","92882","POL"
"1166","1140","80202","POL"
"1167","1140","80206","POL"
"1168","1140","80210","POL"
"1169","1140","80220","POL"
"1170","1140","80222","POL"
"1171","1140","80237","POL"
"1172","1140","80246","POL"
"1173","1140","80250","POL"
"1174","1140","80257","POL"
"1175","1140","80293","POL"
"1176","1140","80299","POL"
"1177","1140","80203","POL"
"1178","1140","80204","POL"
"1179","1140","80209","POL"
"1180","1140","80218","POL"
"1181","1140","80223","POL"
"1182","1140","80261","POL"
"1183","1140","80273","POL"
"1184","1141","44125","POL"
"1185","1141","44137","POL"
"1186","1141","44139","POL"
"1187","1141","44146","POL"
"1188","1141","44236","POL"
"1189","1141","44237","POL"
"1190","1141","44264","POL"
"1191","1141","44286","POL"
"1192","1141","44056","POL"
"1193","1141","44067","POL"
"1194","1141","44087","POL"
"1195","1141","44131","POL"
"1196","1141","44141","POL"
"1197","1141","44147","POL"
"1198","1142","83646","POL"
"1199","1142","83705","POL"
"1200","1142","83709","POL"
"1201","1142","83713","POL"
"1202","1142","83715","POL"
"1203","1142","83719","POL"
"1204","1142","83642","POL"
"1205","1142","83651","POL"
"1206","1142","83652","POL"
"1207","1142","83653","POL"
"1208","1142","83680","POL"
"1209","1142","83687","POL"
"1210","1144","39501","POL"
"1211","1144","39502","POL"
"1212","1144","39503","POL"
"1213","1144","39505","POL"
"1214","1144","39506","POL"
"1215","1144","39507","POL"
"1216","1144","39531","POL"
"1217","1144","39534","POL"
"1218","1144","39535","POL"
"1219","1144","39565","POL"
"1220","1144","39567","POL"
"1221","1144","39568","POL"
"1222","1144","39569","POL"
"1223","1144","39574","POL"
"1224","1144","39530","POL"
"1225","1144","39532","POL"
"1226","1144","39533","POL"
"1227","1144","39540","POL"
"1228","1144","39553","POL"
"1229","1144","39564","POL"
"1230","1144","39566","POL"
"1231","1146","22003","POL"
"1232","1146","22151","POL"
"1233","1146","22302","POL"
"1234","1146","22303","POL"
"1235","1146","22311","POL"
"1236","1146","22312","POL"
"1237","1146","22350","POL"
"1238","1146","22301","POL"
"1239","1146","22304","POL"
"1240","1146","22305","POL"
"1241","1146","22313","POL"
"1242","1146","22314","POL"
"1243","1146","22320","POL"
"1244","1146","22331","POL"
"1245","1146","22332","POL"
"1246","1146","22333","POL"
"1247","1147","33109","POL"
"1248","1147","33119","POL"
"1249","1147","33132","POL"
"1250","1147","33139","POL"
"1251","1147","33140","POL"
"1252","1147","33141","POL"
"1253","1147","33179","POL"
"1254","1147","33239","POL"
"1255","1147","33154","POL"
"1256","1147","33160","POL"
"1257","1147","33163","POL"
"1258","1147","33180","POL"
"1259","1147","33181","POL"
"1260","1147","33261","POL"
"1261","1147","33280","POL"
"1262","1149","48353","POL"
"1263","1149","48836","POL"
"1264","1149","48843","POL"
"1265","1149","48844","POL"
"1266","1149","48855","POL"
"1267","1149","48872","POL"
"1268","1149","48882","POL"
"1269","1149","48892","POL"
"1270","1149","48895","POL"
"1271","1149","48114","POL"
"1272","1149","48116","POL"
"1273","1149","48143","POL"
"1274","1149","48165","POL"
"1275","1149","48169","POL"
"1276","1149","48178","POL"
"1277","1149","48189","POL"
"1278","1149","48357","POL"
"1279","1149","48380","POL"
"1280","1149","48381","POL"
"1281","1149","48393","POL"
"1282","1158","32733","POL"
"1283","1158","32751","POL"
"1284","1158","32789","POL"
"1285","1158","32790","POL"
"1286","1158","32792","POL"
"1287","1158","32793","POL"
"1288","1158","32794","POL"
"1289","1158","32801","POL"
"1290","1158","32803","POL"
"1291","1158","32814","POL"
"1292","1158","32853","POL"
"1293","1158","32701","POL"
"1294","1158","32707","POL"
"1295","1158","32715","POL"
"1296","1158","32718","POL"
"1297","1158","32730","POL"
"1298","1158","32750","POL"
"1299","1158","32752","POL"
"1300","1160","60622","POL"
"1301","1160","60651","POL"
"1302","1160","60614","POL"
"1303","1160","60647","POL"
"1304","1163","22030","POL"
"1305","1163","22032","POL"
"1306","1163","22034","POL"
"1307","1163","22036","POL"
"1308","1163","22038","POL"
"1309","1163","22039","POL"
"1310","1163","22153","POL"
"1311","1163","22310","POL"
"1312","1163","22009","POL"
"1313","1163","22015","POL"
"1314","1163","22150","POL"
"1315","1163","22152","POL"
"1316","1163","22156","POL"
"1317","1163","22158","POL"
"1318","1163","22160","POL"
"1319","1163","22161","POL"
"1320","1164","97034","POL"
"1321","1164","97035","POL"
"1322","1164","97036","POL"
"1323","1164","97068","POL"
"1324","1164","97202","POL"
"1325","1164","97219","POL"
"1326","1164","97242","POL"
"1327","1164","97280","POL"
"1328","1164","97282","POL"
"1329","1164","97015","POL"
"1330","1164","97027","POL"
"1331","1164","97222","POL"
"1332","1164","97267","POL"
"1333","1164","97268","POL"
"1334","1164","97269","POL"
"1335","1165","60443","POL"
"1336","1165","60445","POL"
"1337","1165","60448","POL"
"1338","1165","60452","POL"
"1339","1165","60463","POL"
"1340","1165","60477","POL"
"1341","1165","60462","POL"
"1342","1165","60464","POL"
"1343","1165","60467","POL"
"1344","1165","60487","POL"
"1345","1167","97030","POL"
"1346","1167","97230","POL"
"1347","1167","97233","POL"
"1348","1167","97236","POL"
"1349","1167","97294","POL"
"1350","1167","97086","POL"
"1351","1167","97216","POL"
"1352","1167","97218","POL"
"1353","1167","97220","POL"
"1354","1167","97238","POL"
"1355","1167","97250","POL"
"1356","1167","97251","POL"
"1357","1167","97252","POL"
"1358","1167","97253","POL"
"1359","1167","97266","POL"
"1360","1167","97290","POL"
"1361","1167","97292","POL"
"1362","1168","92201","POL"
"1363","1168","92202","POL"
"1364","1168","92203","POL"
"1365","1168","92236","POL"
"1366","1168","92254","POL"
"1367","1168","92210","POL"
"1368","1168","92211","POL"
"1369","1168","92247","POL"
"1370","1168","92248","POL"
"1371","1168","92253","POL"
"1372","1168","92255","POL"
"1373","1168","92260","POL"
"1374","1168","92261","POL"
"1375","1169","92007","POL"
"1376","1169","92008","POL"
"1377","1169","92011","POL"
"1378","1169","92013","POL"
"1379","1169","92018","POL"
"1380","1169","92023","POL"
"1381","1169","92024","POL"
"1382","1169","92083","POL"
"1383","1169","92085","POL"
"1384","1169","92010","POL"
"1385","1169","92052","POL"
"1386","1169","92056","POL"
"1387","1169","92068","POL"
"1388","1169","92081","POL"
"1389","1170","98020","POL"
"1390","1170","98026","POL"
"1391","1170","98037","POL"
"1392","1170","98087","POL"
"1393","1170","98204","POL"
"1394","1170","98208","POL"
"1395","1170","98275","POL"
"1396","1171","63333","POL"
"1397","1171","63334","POL"
"1398","1171","63343","POL"
"1399","1171","63344","POL"
"1400","1171","63347","POL"
"1401","1171","63349","POL"
"1402","1171","63350","POL"
"1403","1171","63351","POL"
"1404","1171","63359","POL"
"1405","1171","63366","POL"
"1406","1171","63368","POL"
"1407","1171","63369","POL"
"1408","1171","63370","POL"
"1409","1171","63377","POL"
"1410","1171","63380","POL"
"1411","1171","63381","POL"
"1412","1171","63383","POL"
"1413","1171","63387","POL"
"1414","1171","63389","POL"
"1415","1171","63346","POL"
"1416","1171","63348","POL"
"1417","1171","63362","POL"
"1418","1171","63365","POL"
"1419","1171","63367","POL"
"1420","1171","63379","POL"
"1421","1171","63385","POL"
"1422","1171","63390","POL"
"1423","1172","07046","POL"
"1424","1172","07054","POL"
"1425","1172","07926","POL"
"1426","1172","07927","POL"
"1427","1172","07950","POL"
"1428","1172","07960","POL"
"1429","1172","07962","POL"
"1430","1172","07963","POL"
"1431","1172","07801","POL"
"1432","1172","07803","POL"
"1433","1172","07834","POL"
"1434","1172","07845","POL"
"1435","1172","07866","POL"
"1436","1172","07869","POL"
"1437","1172","07876","POL"
"1438","1172","07878","POL"
"1439","1172","07928","POL"
"1440","1172","07933","POL"
"1441","1172","07935","POL"
"1442","1172","07940","POL"
"1443","1172","07946","POL"
"1444","1172","07976","POL"
"1445","1172","07980","POL"
"1446","1173","80012","POL"
"1447","1173","80017","POL"
"1448","1173","80022","POL"
"1449","1173","80037","POL"
"1450","1173","80047","POL"
"1451","1173","80249","POL"
"1452","1173","80640","POL"
"1453","1173","80011","POL"
"1454","1173","80018","POL"
"1455","1173","80019","POL"
"1456","1173","80040","POL"
"1457","1173","80041","POL"
"1458","1173","80042","POL"
"1459","1173","80102","POL"
"1460","1173","80137","POL"
"1461","1173","80239","POL"
"1462","1174","02130","POL"
"1463","1174","02131","POL"
"1464","1174","02132","POL"
"1465","1174","02459","POL"
"1466","1174","02461","POL"
"1467","1174","02464","POL"
"1468","1174","02465","POL"
"1469","1174","02468","POL"
"1470","1174","02445","POL"
"1471","1174","02447","POL"
"1472","1174","02456","POL"
"1473","1174","02458","POL"
"1474","1174","02460","POL"
"1475","1174","02467","POL"
"1476","1174","02472","POL"
"1477","1174","02495","POL"
"1478","1175","20701","POL"
"1479","1175","20723","POL"
"1480","1175","20724","POL"
"1481","1175","20759","POL"
"1482","1175","20763","POL"
"1483","1175","20765","POL"
"1484","1175","20776","POL"
"1485","1175","20778","POL"
"1486","1175","20794","POL"
"1487","1175","21032","POL"
"1488","1175","21035","POL"
"1489","1175","21046","POL"
"1490","1175","21140","POL"
"1491","1175","21144","POL"
"1492","1175","21150","POL"
"1493","1175","20755","POL"
"1494","1175","21054","POL"
"1495","1175","21108","POL"
"1496","1175","21113","POL"
"1497","1175","21114","POL"
"1498","1176","21022","POL"
"1499","1176","21093","POL"
"1500","1176","21094","POL"
"1501","1176","21139","POL"
"1502","1176","21204","POL"
"1503","1176","21234","POL"
"1504","1176","21284","POL"
"1505","1176","21285","POL"
"1506","1176","21286","POL"
"1507","1176","21013","POL"
"1508","1176","21018","POL"
"1509","1176","21047","POL"
"1510","1176","21050","POL"
"1511","1176","21051","POL"
"1512","1176","21057","POL"
"1513","1176","21082","POL"
"1514","1176","21087","POL"
"1515","1176","21092","POL"
"1516","1176","21128","POL"
"1517","1176","21131","POL"
"1518","1176","21156","POL"
"1519","1176","21162","POL"
"1520","1176","21236","POL"
"1521","1177","12538","POL"
"1522","1177","12601","POL"
"1523","1177","12602","POL"
"1524","1177","12603","POL"
"1525","1177","12604","POL"
"1526","1177","10516","POL"
"1527","1177","12507","POL"
"1528","1177","12508","POL"
"1529","1177","12510","POL"
"1530","1177","12511","POL"
"1531","1177","12512","POL"
"1532","1177","12524","POL"
"1533","1177","12533","POL"
"1534","1177","12537","POL"
"1535","1177","12540","POL"
"1536","1177","12569","POL"
"1537","1177","12571","POL"
"1538","1177","12572","POL"
"1539","1177","12578","POL"
"1540","1177","12580","POL"
"1541","1177","12590","POL"
"1542","1178","47901","POL"
"1543","1178","47902","POL"
"1544","1178","47903","POL"
"1545","1178","47904","POL"
"1546","1178","47905","POL"
"1547","1178","47909","POL"
"1548","1178","47924","POL"
"1549","1178","47941","POL"
"1550","1178","47981","POL"
"1551","1178","47983","POL"
"1552","1178","46058","POL"
"1553","1178","46065","POL"
"1554","1178","46067","POL"
"1555","1178","46913","POL"
"1556","1178","46915","POL"
"1557","1178","46917","POL"
"1558","1178","46920","POL"
"1559","1178","46923","POL"
"1560","1178","46929","POL"
"1561","1178","46942","POL"
"1562","1178","46947","POL"
"1563","1178","46977","POL"
"1564","1178","46979","POL"
"1565","1178","46995","POL"
"1566","1178","46998","POL"
"1567","1178","47906","POL"
"1568","1178","47907","POL"
"1569","1178","47920","POL"
"1570","1178","47923","POL"
"1571","1178","47925","POL"
"1572","1178","47926","POL"
"1573","1178","47929","POL"
"1574","1178","47930","POL"
"1575","1178","47950","POL"
"1576","1178","47960","POL"
"1577","1178","47962","POL"
"1578","1178","47980","POL"
"1579","1178","47992","POL"
"1580","1178","47996","POL"
"1581","1178","47997","POL"
"1582","1180","03854","POL"
"1583","1180","03901","POL"
"1584","1180","03902","POL"
"1585","1180","03903","POL"
"1586","1180","03904","POL"
"1587","1180","03905","POL"
"1588","1180","03906","POL"
"1589","1180","03907","POL"
"1590","1180","03908","POL"
"1591","1180","03909","POL"
"1592","1180","04002","POL"
"1593","1180","04014","POL"
"1594","1180","04043","POL"
"1595","1180","04046","POL"
"1596","1180","04054","POL"
"1597","1180","04073","POL"
"1598","1180","04090","POL"
"1599","1180","04094","POL"
"1600","1180","03217","POL"
"1601","1180","03220","POL"
"1602","1180","03222","POL"
"1603","1180","03223","POL"
"1604","1180","03226","POL"
"1605","1180","03227","POL"
"1606","1180","03241","POL"
"1607","1180","03245","POL"
"1608","1180","03246","POL"
"1609","1180","03247","POL"
"1610","1180","03249","POL"
"1611","1180","03253","POL"
"1612","1180","03254","POL"
"1613","1180","03256","POL"
"1614","1180","03264","POL"
"1615","1180","03266","POL"
"1616","1180","03269","POL"
"1617","1180","03809","POL"
"1618","1180","03810","POL"
"1619","1180","03814","POL"
"1620","1180","03816","POL"
"1621","1180","03817","POL"
"1622","1180","03830","POL"
"1623","1180","03836","POL"
"1624","1180","03849","POL"
"1625","1180","03851","POL"
"1626","1180","03852","POL"
"1627","1180","03853","POL"
"1628","1180","03855","POL"
"1629","1180","03864","POL"
"1630","1180","03872","POL"
"1631","1180","03875","POL"
"1632","1180","03882","POL"
"1633","1180","03883","POL"
"1634","1180","03887","POL"
"1635","1180","03890","POL"
"1636","1180","03894","POL"
"1637","1180","03896","POL"
"1638","1180","04001","POL"
"1639","1180","04020","POL"
"1640","1180","04027","POL"
"1641","1180","04028","POL"
"1642","1180","04030","POL"
"1643","1180","04042","POL"
"1644","1180","04047","POL"
"1645","1180","04048","POL"
"1646","1180","04049","POL"
"1647","1180","04056","POL"
