"id","city","city_slug","state","zipcode","lat","lng"
"23927","Seaside","seaside","CA","93955",NULL,NULL
"23928","Lytle Creek","lytle-creek","CA","92358",NULL,NULL
"23929","Caliente","caliente","CA","93518",NULL,NULL
"23930","El Portal","el-portal","CA","95318",NULL,NULL
"23931","East Porterville","east-porterville","CA","93257",NULL,NULL
"23932","Los Banos","los-banos","CA","93635",NULL,NULL
"23933","Folsom","folsom","CA","95630",NULL,NULL
"23934","Folsom","folsom","CA","95671",NULL,NULL
"23935","Folsom","folsom","CA","95763",NULL,NULL
"23936","South Laguna","south-laguna","CA","92651",NULL,NULL
"23937","Manchester","manchester","CA","95459",NULL,NULL
"23938","Lake Isabella","lake-isabella","CA","93285",NULL,NULL
"23939","Lake Isabella","lake-isabella","CA","93240",NULL,NULL
"23940","Montara","montara","CA","94037",NULL,NULL
"23941","Oak Hills","oak-hills","CA","92344",NULL,NULL
"23942","Camptonville","camptonville","CA","95960",NULL,NULL
"23943","Camptonville","camptonville","CA","95922",NULL,NULL
"23944","Fontana","fontana","CA","92335",NULL,NULL
"23945","Fontana","fontana","CA","92336",NULL,NULL
"23946","Fontana","fontana","CA","92337",NULL,NULL
"23947","Fontana","fontana","CA","92331",NULL,NULL
"23948","Fontana","fontana","CA","92334",NULL,NULL
"23949","Fontana","fontana","CA","92402",NULL,NULL
"23950","Tuolumne","tuolumne","CA","95379",NULL,NULL
"23951","San Martin","san-martin","CA","95046",NULL,NULL
"23952","San Martin","san-martin","CA","95020",NULL,NULL
"23953","San Martin","san-martin","CA","95038",NULL,NULL
"23954","Shingletown","shingletown","CA","96088",NULL,NULL
"23955","Cloverdale","cloverdale","CA","95425",NULL,NULL
"23956","Country Club","country-club","CA","95204",NULL,NULL
"23957","Del Rio","del-rio","CA","95356",NULL,NULL
"23958","Imperial Beach","imperial-beach","CA","92154",NULL,NULL
"23959","Imperial Beach","imperial-beach","CA","91932",NULL,NULL
"23960","Imperial Beach","imperial-beach","CA","91933",NULL,NULL
"23961","Catheys Valley","catheys-valley","CA","95306",NULL,NULL
"23962","Heber","heber","CA","92249",NULL,NULL
"23963","Cedar Slope","cedar-slope","CA","93208",NULL,NULL
"23964","Lemon Grove","lemon-grove","CA","91945",NULL,NULL
"23965","Lemon Grove","lemon-grove","CA","91946",NULL,NULL
"23966","Alamo Oaks","alamo-oaks","CA","94507",NULL,NULL
"23967","Macdoel","macdoel","CA","96058",NULL,NULL
"23968","Daly City","daly-city","CA","94015",NULL,NULL
"23969","Daly City","daly-city","CA","94014",NULL,NULL
"23970","Daly City","daly-city","CA","94016",NULL,NULL
"23971","Daly City","daly-city","CA","94017",NULL,NULL
"23972","Lagunitas","lagunitas","CA","94938",NULL,NULL
"23973","Orinda","orinda","CA","94563",NULL,NULL
"23974","El Granada","el-granada","CA","94019",NULL,NULL
"23975","El Granada","el-granada","CA","94018",NULL,NULL
"23976","San Pasqual","san-pasqual","CA","91107",NULL,NULL
"23977","Lee Vining","lee-vining","CA","93541",NULL,NULL
"23978","Crescent Mills","crescent-mills","CA","95934",NULL,NULL
"23979","Valley Springs","valley-springs","CA","95252",NULL,NULL
"23980","Traver","traver","CA","93673",NULL,NULL
"23981","Riverside","riverside","CA","92508",NULL,NULL
"23982","Riverside","riverside","CA","92503",NULL,NULL
"23983","Riverside","riverside","CA","92501",NULL,NULL
"23984","Riverside","riverside","CA","92505",NULL,NULL
"23985","Riverside","riverside","CA","92504",NULL,NULL
"23986","Riverside","riverside","CA","92507",NULL,NULL
"23987","Riverside","riverside","CA","92506",NULL,NULL
"23988","Riverside","riverside","CA","92502",NULL,NULL
"23989","Riverside","riverside","CA","92513",NULL,NULL
"23990","Riverside","riverside","CA","92514",NULL,NULL
"23991","Riverside","riverside","CA","92516",NULL,NULL
"23992","Riverside","riverside","CA","92517",NULL,NULL
"23993","Riverside","riverside","CA","92521",NULL,NULL
"23994","Riverside","riverside","CA","92522",NULL,NULL
"23995","Descanso","descanso","CA","91916",NULL,NULL
"23996","Brawley","brawley","CA","92227",NULL,NULL
"23997","Buttonwillow","buttonwillow","CA","93206",NULL,NULL
"23998","Potrero","potrero","CA","91963",NULL,NULL
"23999","Camp Nelson","camp-nelson","CA","93208",NULL,NULL
"24000","Camp Nelson","camp-nelson","CA","93265",NULL,NULL
"24001","El Cajon","el-cajon","CA","92020",NULL,NULL
"24002","El Cajon","el-cajon","CA","92021",NULL,NULL
"24003","El Cajon","el-cajon","CA","92019",NULL,NULL
"24004","Tecopa","tecopa","CA","92389",NULL,NULL
"24005","Millbrae","millbrae","CA","94030",NULL,NULL
"24006","Pacific Grove","pacific-grove","CA","93950",NULL,NULL
"24007","Rosemont","rosemont","CA","95827",NULL,NULL
"24008","Rosemont","rosemont","CA","95826",NULL,NULL
"24009","Aptos","aptos","CA","95003",NULL,NULL
"24010","Aptos","aptos","CA","95001",NULL,NULL
"24011","Santa Ynez","santa-ynez","CA","93463",NULL,NULL
"24012","Santa Ynez","santa-ynez","CA","93460",NULL,NULL
"24013","Vincent","vincent","CA","93550",NULL,NULL
"24014","Bay Point","bay-point","CA","94565",NULL,NULL
"24015","Davenport","davenport","CA","95017",NULL,NULL
"24016","Laws","laws","CA","93514",NULL,NULL
"24017","Merced","merced","CA","95348",NULL,NULL
"24018","Merced","merced","CA","95340",NULL,NULL
"24019","Merced","merced","CA","95341",NULL,NULL
"24020","Merced","merced","CA","95343",NULL,NULL
"24021","Mira Loma","mira-loma","CA","91752",NULL,NULL
"24022","Murrieta","murrieta","CA","92563",NULL,NULL
"24023","Murrieta","murrieta","CA","92562",NULL,NULL
"24024","San Gregorio","san-gregorio","CA","94074",NULL,NULL
"24025","Peters","peters","CA","95236",NULL,NULL
"24026","Auberry","auberry","CA","93602",NULL,NULL
"24027","Hornbrook","hornbrook","CA","96044",NULL,NULL
"24028","Rheem","rheem","CA","94801",NULL,NULL
"24029","Tahoe Vista","tahoe-vista","CA","96143",NULL,NULL
"24030","Tahoe Vista","tahoe-vista","CA","96148",NULL,NULL
"24031","Ojai","ojai","CA","93023",NULL,NULL
"24032","Ojai","ojai","CA","93024",NULL,NULL
"24033","Tarpey Village","tarpey-village","CA","93727",NULL,NULL
"24034","West Park","west-park","CA","93706",NULL,NULL
"24035","West Park","west-park","CA","93773",NULL,NULL
"24036","Comptche","comptche","CA","95427",NULL,NULL
"24037","Hardwick","hardwick","CA","93230",NULL,NULL
"24038","Cold Springs","cold-springs","CA","95667",NULL,NULL
"24039","Cohasset","cohasset","CA","95973",NULL,NULL
"24040","West Menlo Park","west-menlo-park","CA","94025",NULL,NULL
"24041","Salmon Creek","salmon-creek","CA","94923",NULL,NULL
"24042","Courtland","courtland","CA","95615",NULL,NULL
"24043","Rialto","rialto","CA","92316",NULL,NULL
"24044","Rialto","rialto","CA","92376",NULL,NULL
"24045","Rialto","rialto","CA","92377",NULL,NULL
"24046","Weaverville","weaverville","CA","96093",NULL,NULL
"24047","Dutch Flat","dutch-flat","CA","95714",NULL,NULL
"24048","Garden Farms","garden-farms","CA","93422",NULL,NULL
"24049","Wheatland","wheatland","CA","95692",NULL,NULL
"24050","Lucerne","lucerne","CA","95458",NULL,NULL
"24051","West Carson","west-carson","CA","90710",NULL,NULL
"24052","West Carson","west-carson","CA","90502",NULL,NULL
"24053","Elk Creek","elk-creek","CA","95939",NULL,NULL
"24054","Woodland","woodland","CA","95776",NULL,NULL
"24055","Woodland","woodland","CA","95695",NULL,NULL
"24056","Santa Rosa","santa-rosa","CA","95404",NULL,NULL
"24057","Santa Rosa","santa-rosa","CA","95409",NULL,NULL
"24058","Santa Rosa","santa-rosa","CA","95403",NULL,NULL
"24059","Santa Rosa","santa-rosa","CA","95401",NULL,NULL
"24060","Santa Rosa","santa-rosa","CA","95407",NULL,NULL
"24061","Santa Rosa","santa-rosa","CA","95405",NULL,NULL
"24062","Santa Rosa","santa-rosa","CA","95406",NULL,NULL
"24063","Palm Desert Country","palm-desert-country","CA","92211",NULL,NULL
"24064","Avila Beach","avila-beach","CA","93405",NULL,NULL
"24065","Avila Beach","avila-beach","CA","93424",NULL,NULL
"24066","Planada","planada","CA","95333",NULL,NULL
"24067","Planada","planada","CA","95365",NULL,NULL
"24068","Kirkwood","kirkwood","CA","95646",NULL,NULL
"24069","Marysville","marysville","CA","95901",NULL,NULL
"24070","Newcastle","newcastle","CA","95658",NULL,NULL
"24071","Palmdale","palmdale","CA","93550",NULL,NULL
"24072","Palmdale","palmdale","CA","93591",NULL,NULL
"24073","Palmdale","palmdale","CA","93552",NULL,NULL
"24074","Palmdale","palmdale","CA","93551",NULL,NULL
"24075","Palmdale","palmdale","CA","93590",NULL,NULL
"24076","Palmdale","palmdale","CA","93599",NULL,NULL
"24077","Saratoga","saratoga","CA","95070",NULL,NULL
"24078","Saratoga","saratoga","CA","95071",NULL,NULL
"24079","Occidental","occidental","CA","95472",NULL,NULL
"24080","Occidental","occidental","CA","95465",NULL,NULL
"24081","Occidental","occidental","CA","95419",NULL,NULL
"24082","Plainview","plainview","CA","93267",NULL,NULL
"24083","Angels Camp","angels-camp","CA","95222",NULL,NULL
"24084","Sultana","sultana","CA","93666",NULL,NULL
"24085","Sultana","sultana","CA","93618",NULL,NULL
"24086","West Covina","west-covina","CA","91792",NULL,NULL
"24087","West Covina","west-covina","CA","91791",NULL,NULL
"24088","West Covina","west-covina","CA","91790",NULL,NULL
"24089","West Covina","west-covina","CA","91793",NULL,NULL
"24090","Belmont","belmont","CA","94002",NULL,NULL
"24091","Bloomfield","bloomfield","CA","94952",NULL,NULL
"24092","Sky Londa","sky-londa","CA","94062",NULL,NULL
"24093","Long Beach","long-beach","CA","90822",NULL,NULL
"24094","Long Beach","long-beach","CA","90804",NULL,NULL
"24095","Long Beach","long-beach","CA","90805",NULL,NULL
"24096","Long Beach","long-beach","CA","90806",NULL,NULL
"24097","Long Beach","long-beach","CA","90807",NULL,NULL
"24098","Long Beach","long-beach","CA","90802",NULL,NULL
"24099","Long Beach","long-beach","CA","90803",NULL,NULL
"24100","Long Beach","long-beach","CA","90808",NULL,NULL
"24101","Long Beach","long-beach","CA","90831",NULL,NULL
"24102","Long Beach","long-beach","CA","90814",NULL,NULL
"24103","Long Beach","long-beach","CA","90813",NULL,NULL
"24104","Long Beach","long-beach","CA","90810",NULL,NULL
"24105","Long Beach","long-beach","CA","90815",NULL,NULL
"24106","Long Beach","long-beach","CA","90801",NULL,NULL
"24107","Long Beach","long-beach","CA","90832",NULL,NULL
"24108","Long Beach","long-beach","CA","90833",NULL,NULL
"24109","Long Beach","long-beach","CA","90834",NULL,NULL
"24110","Long Beach","long-beach","CA","90835",NULL,NULL
"24111","Long Beach","long-beach","CA","90840",NULL,NULL
"24112","Long Beach","long-beach","CA","90842",NULL,NULL
"24113","Long Beach","long-beach","CA","90844",NULL,NULL
"24114","Long Beach","long-beach","CA","90846",NULL,NULL
"24115","Long Beach","long-beach","CA","90847",NULL,NULL
"24116","Long Beach","long-beach","CA","90848",NULL,NULL
"24117","Long Beach","long-beach","CA","90853",NULL,NULL
"24118","Long Beach","long-beach","CA","90899",NULL,NULL
"24119","London","london","CA","93618",NULL,NULL
"24120","Greenacres","greenacres","CA","93312",NULL,NULL
"24121","Sloat","sloat","CA","96103",NULL,NULL
"24122","Santee","santee","CA","92071",NULL,NULL
"24123","Montalvo","montalvo","CA","93003",NULL,NULL
"24124","Los Osos","los-osos","CA","93402",NULL,NULL
"24125","Los Osos","los-osos","CA","93412",NULL,NULL
"24126","Walnut","walnut","CA","91789",NULL,NULL
"24127","Walnut","walnut","CA","91788",NULL,NULL
"24128","Madera","madera","CA","93637",NULL,NULL
"24129","Madera","madera","CA","93638",NULL,NULL
"24130","Madera","madera","CA","93639",NULL,NULL
"24131","White Water","white-water","CA","92282",NULL,NULL
"24132","Hornitos","hornitos","CA","95338",NULL,NULL
"24133","Hornitos","hornitos","CA","95325",NULL,NULL
"24134","Rollingwood","rollingwood","CA","94806",NULL,NULL
"24135","Benicia","benicia","CA","94510",NULL,NULL
"24136","Atherton","atherton","CA","94027",NULL,NULL
"24137","Brentwood","brentwood","CA","94513",NULL,NULL
"24138","Los Medanos","los-medanos","CA","94565",NULL,NULL
"24139","Sutter Creek","sutter-creek","CA","95685",NULL,NULL
"24140","South Pasadena","south-pasadena","CA","91030",NULL,NULL
"24141","South Pasadena","south-pasadena","CA","91031",NULL,NULL
"24142","Friant","friant","CA","93626",NULL,NULL
"24143","Cazadero","cazadero","CA","95421",NULL,NULL
"24144","Sonora","sonora","CA","95370",NULL,NULL
"24145","Kettleman City","kettleman-city","CA","93239",NULL,NULL
"24146","Surfside","surfside","CA","92649",NULL,NULL
"24147","Moccasin","moccasin","CA","95305",NULL,NULL
"24148","Santa Margarita","santa-margarita","CA","93453",NULL,NULL
"24149","Rutherford","rutherford","CA","94558",NULL,NULL
"24150","Rutherford","rutherford","CA","94573",NULL,NULL
"24151","Rutherford","rutherford","CA","94574",NULL,NULL
"24152","Meadow Vista","meadow-vista","CA","95722",NULL,NULL
"24153","Monrovia","monrovia","CA","91016",NULL,NULL
"24154","Monrovia","monrovia","CA","91017",NULL,NULL
"24155","Monrovia","monrovia","CA","91185",NULL,NULL
"24156","Ripley","ripley","CA","92225",NULL,NULL
"24157","Los Alamos","los-alamos","CA","93440",NULL,NULL
"24158","Whitley Gardens","whitley-gardens","CA","93446",NULL,NULL
"24159","Los Serranos","los-serranos","CA","91709",NULL,NULL
"24160","Agoura","agoura","CA","91301",NULL,NULL
"24161","Santa Susana","santa-susana","CA","93063",NULL,NULL
"24162","Nipinnawasee","nipinnawasee","CA","93601",NULL,NULL
"24163","Desert View Highlands","desert-view-highlands","CA","93551",NULL,NULL
"24164","Cartago","cartago","CA","93549",NULL,NULL
"24165","Lamoine","lamoine","CA","96051",NULL,NULL
"24166","Middletown","middletown","CA","95461",NULL,NULL
"24167","Copperopolis","copperopolis","CA","95228",NULL,NULL
"24168","Mount Baldy","mount-baldy","CA","91759",NULL,NULL
"24169","Valle Vista","valle-vista","CA","92544",NULL,NULL
"24170","Rolling Hills Estates","rolling-hills-estates","CA","90274",NULL,NULL
"24171","Aliso Viejo","aliso-viejo","CA","92656",NULL,NULL
"24172","Weed","weed","CA","96094",NULL,NULL
"24173","Santa Cruz","santa-cruz","CA","95065",NULL,NULL
"24174","Santa Cruz","santa-cruz","CA","95064",NULL,NULL
"24175","Santa Cruz","santa-cruz","CA","95060",NULL,NULL
"24176","Santa Cruz","santa-cruz","CA","95062",NULL,NULL
"24177","Santa Cruz","santa-cruz","CA","95061",NULL,NULL
"24178","Santa Cruz","santa-cruz","CA","95063",NULL,NULL
"24179","Santa Cruz","santa-cruz","CA","95067",NULL,NULL
"24180","Sunnyside","sunnyside","CA","93727",NULL,NULL
"24181","Vacaville","vacaville","CA","95687",NULL,NULL
"24182","Vacaville","vacaville","CA","95688",NULL,NULL
"24183","Dunsmuir","dunsmuir","CA","96067",NULL,NULL
"24184","Dunsmuir","dunsmuir","CA","96025",NULL,NULL
"24185","San Ardo","san-ardo","CA","93450",NULL,NULL
"24186","Artesia","artesia","CA","90701",NULL,NULL
"24187","Artesia","artesia","CA","90702",NULL,NULL
"24188","Soquel","soquel","CA","95073",NULL,NULL
"24189","Soquel","soquel","CA","95003",NULL,NULL
"24190","Walker","walker","CA","96107",NULL,NULL
"24191","Moss Beach","moss-beach","CA","94038",NULL,NULL
"24192","Moss Beach","moss-beach","CA","94019",NULL,NULL
"24193","West Whittier","west-whittier","CA","90601",NULL,NULL
"24194","Stockton","stockton","CA","95212",NULL,NULL
"24195","Stockton","stockton","CA","95210",NULL,NULL
"24196","Stockton","stockton","CA","95211",NULL,NULL
"24197","Stockton","stockton","CA","95219",NULL,NULL
"24198","Stockton","stockton","CA","95209",NULL,NULL
"24199","Stockton","stockton","CA","95205",NULL,NULL
"24200","Stockton","stockton","CA","95207",NULL,NULL
"24201","Stockton","stockton","CA","95206",NULL,NULL
"24202","Stockton","stockton","CA","95202",NULL,NULL
"24203","Stockton","stockton","CA","95204",NULL,NULL
"24204","Stockton","stockton","CA","95203",NULL,NULL
"24205","Stockton","stockton","CA","95201",NULL,NULL
"24206","Stockton","stockton","CA","95267",NULL,NULL
"24207","Stockton","stockton","CA","95269",NULL,NULL
"24208","Stockton","stockton","CA","95296",NULL,NULL
"24209","Stockton","stockton","CA","95297",NULL,NULL
"24210","San Juan Capistrano","san-juan-capistrano","CA","92675",NULL,NULL
"24211","San Juan Capistrano","san-juan-capistrano","CA","92693",NULL,NULL
"24212","Lancaster","lancaster","CA","93535",NULL,NULL
"24213","Lancaster","lancaster","CA","93534",NULL,NULL
"24214","Lancaster","lancaster","CA","93536",NULL,NULL
"24215","Lancaster","lancaster","CA","93539",NULL,NULL
"24216","Lancaster","lancaster","CA","93584",NULL,NULL
"24217","San Gabriel","san-gabriel","CA","91775",NULL,NULL
"24218","San Gabriel","san-gabriel","CA","91776",NULL,NULL
"24219","San Gabriel","san-gabriel","CA","91778",NULL,NULL
"24220","Parkwood","parkwood","CA","93637",NULL,NULL
"24221","Stinson Beach","stinson-beach","CA","94970",NULL,NULL
"24222","Floriston","floriston","CA","96111",NULL,NULL
"24223","Rough and Ready","rough-and-ready","CA","95959",NULL,NULL
"24224","Rough and Ready","rough-and-ready","CA","95975",NULL,NULL
"24225","Palo Cedro","palo-cedro","CA","96073",NULL,NULL
"24226","Homeland","homeland","CA","92548",NULL,NULL
"24227","Salton Sea Beach","salton-sea-beach","CA","92274",NULL,NULL
"24228","Simi Valley","simi-valley","CA","93065",NULL,NULL
"24229","Simi Valley","simi-valley","CA","93063",NULL,NULL
"24230","Simi Valley","simi-valley","CA","93062",NULL,NULL
"24231","Simi Valley","simi-valley","CA","93094",NULL,NULL
"24232","Simi Valley","simi-valley","CA","93099",NULL,NULL
"24233","Bradbury","bradbury","CA","91008",NULL,NULL
"24234","Avalon","avalon","CA","90704",NULL,NULL
"24235","Dorris","dorris","CA","96058",NULL,NULL
"24236","Dorris","dorris","CA","96023",NULL,NULL
"24237","Lake Wildwood","lake-wildwood","CA","95946",NULL,NULL
"24238","Johnstown","johnstown","CA","92021",NULL,NULL
"24239","Ladera Heights","ladera-heights","CA","90008",NULL,NULL
"24240","Ladera Heights","ladera-heights","CA","90230",NULL,NULL
"24241","Ladera Heights","ladera-heights","CA","90056",NULL,NULL
"24242","San Dimas","san-dimas","CA","91773",NULL,NULL
"24243","San Dimas","san-dimas","CA","91768",NULL,NULL
"24244","Plymouth","plymouth","CA","95669",NULL,NULL
"24245","Mojave","mojave","CA","93501",NULL,NULL
"24246","Mojave","mojave","CA","93502",NULL,NULL
"24247","Port Costa","port-costa","CA","94569",NULL,NULL
"24248","Martell","martell","CA","95685",NULL,NULL
"24249","Martell","martell","CA","95642",NULL,NULL
"24250","Martell","martell","CA","95654",NULL,NULL
"24251","Rohnerville","rohnerville","CA","95540",NULL,NULL
"24252","Magalia","magalia","CA","95954",NULL,NULL
"24253","Shandon","shandon","CA","93461",NULL,NULL
"24254","Thermal","thermal","CA","92274",NULL,NULL
"24255","Rosamond","rosamond","CA","93560",NULL,NULL
"24256","Arvin","arvin","CA","93203",NULL,NULL
"24257","Edison","edison","CA","93307",NULL,NULL
"24258","La Porte","la-porte","CA","95981",NULL,NULL
